"Participant" "Activity" "Measurement" "Average"
"3160" "14" "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" "0.522454216314815"
"3161" "14" "WALKING_UPSTAIRS" "fBodyAccMag-mean()" "-0.0759851813333333"
"3162" "14" "WALKING_UPSTAIRS" "fBodyAccMag-std()" "-0.143253889222222"
"3163" "14" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" "-0.288744334092593"
"3164" "14" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" "-0.409847649281481"
"3165" "14" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" "0.0488588668185185"
"3166" "14" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" "0.236659662496296"
"3167" "14" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" "-0.457250612407407"
"3168" "14" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" "-0.564964076388889"
"3169" "15" "STANDING" "tBodyAcc-mean()-X" "0.278915803962264"
"3170" "15" "STANDING" "tBodyAcc-mean()-Y" "-0.0183516360396226"
"3171" "15" "STANDING" "tBodyAcc-mean()-Z" "-0.105910832679245"
"3172" "15" "STANDING" "tBodyAcc-std()-X" "-0.988949247358491"
"3173" "15" "STANDING" "tBodyAcc-std()-Y" "-0.931900148301887"
"3174" "15" "STANDING" "tBodyAcc-std()-Z" "-0.951670257924528"
"3175" "15" "STANDING" "tGravityAcc-mean()-X" "0.965528899622642"
"3176" "15" "STANDING" "tGravityAcc-mean()-Y" "-0.164713175490566"
"3177" "15" "STANDING" "tGravityAcc-mean()-Z" "0.0645975994528302"
"3178" "15" "STANDING" "tGravityAcc-std()-X" "-0.988432084716981"
"3179" "15" "STANDING" "tGravityAcc-std()-Y" "-0.965687978301887"
"3180" "15" "STANDING" "tGravityAcc-std()-Z" "-0.958810153207547"
"3181" "15" "STANDING" "tBodyAccJerk-mean()-X" "0.0752280703207547"
"3182" "15" "STANDING" "tBodyAccJerk-mean()-Y" "0.00617255520183019"
"3183" "15" "STANDING" "tBodyAccJerk-mean()-Z" "-0.00658737093471698"
"3184" "15" "STANDING" "tBodyAccJerk-std()-X" "-0.985459068490566"
"3185" "15" "STANDING" "tBodyAccJerk-std()-Y" "-0.967720399622641"
"3186" "15" "STANDING" "tBodyAccJerk-std()-Z" "-0.985301940754717"
"3187" "15" "STANDING" "tBodyGyro-mean()-X" "-0.0262433562254717"
"3188" "15" "STANDING" "tBodyGyro-mean()-Y" "-0.0659637517169811"
"3189" "15" "STANDING" "tBodyGyro-mean()-Z" "0.0761946738773585"
"3190" "15" "STANDING" "tBodyGyro-std()-X" "-0.947790802075472"
"3191" "15" "STANDING" "tBodyGyro-std()-Y" "-0.971332584339623"
"3192" "15" "STANDING" "tBodyGyro-std()-Z" "-0.968167046415094"
"3193" "15" "STANDING" "tBodyGyroJerk-mean()-X" "-0.101358786226415"
"3194" "15" "STANDING" "tBodyGyroJerk-mean()-Y" "-0.0438507492018868"
"3195" "15" "STANDING" "tBodyGyroJerk-mean()-Z" "-0.052278397190566"
"3196" "15" "STANDING" "tBodyGyroJerk-std()-X" "-0.971514312075472"
"3197" "15" "STANDING" "tBodyGyroJerk-std()-Y" "-0.988107413962264"
"3198" "15" "STANDING" "tBodyGyroJerk-std()-Z" "-0.981293117924528"
"3199" "15" "STANDING" "tBodyAccMag-mean()" "-0.961207616226415"
"3200" "15" "STANDING" "tBodyAccMag-std()" "-0.948600432641509"
"3201" "15" "STANDING" "tGravityAccMag-mean()" "-0.961207616226415"
"3202" "15" "STANDING" "tGravityAccMag-std()" "-0.948600432641509"
"3203" "15" "STANDING" "tBodyAccJerkMag-mean()" "-0.981495125660377"
"3204" "15" "STANDING" "tBodyAccJerkMag-std()" "-0.979994800566038"
"3205" "15" "STANDING" "tBodyGyroMag-mean()" "-0.946961381132076"
"3206" "15" "STANDING" "tBodyGyroMag-std()" "-0.931286778679245"
"3207" "15" "STANDING" "tBodyGyroJerkMag-mean()" "-0.984407077924528"
"3208" "15" "STANDING" "tBodyGyroJerkMag-std()" "-0.98143282754717"
"3209" "15" "STANDING" "fBodyAcc-mean()-X" "-0.986724998867925"
"3210" "15" "STANDING" "fBodyAcc-mean()-Y" "-0.943348788679245"
"3211" "15" "STANDING" "fBodyAcc-mean()-Z" "-0.965473514528302"
"3212" "15" "STANDING" "fBodyAcc-std()-X" "-0.990060962641509"
"3213" "15" "STANDING" "fBodyAcc-std()-Y" "-0.930286443396226"
"3214" "15" "STANDING" "fBodyAcc-std()-Z" "-0.947905911320755"
"3215" "15" "STANDING" "fBodyAccJerk-mean()-X" "-0.985353492641509"
"3216" "15" "STANDING" "fBodyAccJerk-mean()-Y" "-0.967884709433962"
"3217" "15" "STANDING" "fBodyAccJerk-mean()-Z" "-0.982632302830189"
"3218" "15" "STANDING" "fBodyAccJerk-std()-X" "-0.986934133584906"
"3219" "15" "STANDING" "fBodyAccJerk-std()-Y" "-0.969934103584906"
"3220" "15" "STANDING" "fBodyAccJerk-std()-Z" "-0.986654459433962"
"3221" "15" "STANDING" "fBodyGyro-mean()-X" "-0.950380286226415"
"3222" "15" "STANDING" "fBodyGyro-mean()-Y" "-0.975133868867925"
"3223" "15" "STANDING" "fBodyGyro-mean()-Z" "-0.96826485509434"
"3224" "15" "STANDING" "fBodyGyro-std()-X" "-0.948275234150943"
"3225" "15" "STANDING" "fBodyGyro-std()-Y" "-0.969442882075472"
"3226" "15" "STANDING" "fBodyGyro-std()-Z" "-0.971282183584906"
"3227" "15" "STANDING" "fBodyAccMag-mean()" "-0.960337344339623"
"3228" "15" "STANDING" "fBodyAccMag-std()" "-0.950204045849057"
"3229" "15" "STANDING" "fBodyBodyAccJerkMag-mean()" "-0.979078785660377"
"3230" "15" "STANDING" "fBodyBodyAccJerkMag-std()" "-0.980184086603774"
"3231" "15" "STANDING" "fBodyBodyGyroMag-mean()" "-0.956733900188679"
"3232" "15" "STANDING" "fBodyBodyGyroMag-std()" "-0.928838303773585"
"3233" "15" "STANDING" "fBodyBodyGyroJerkMag-mean()" "-0.983188091886792"
"3234" "15" "STANDING" "fBodyBodyGyroJerkMag-std()" "-0.980329709433962"
"3235" "15" "SITTING" "tBodyAcc-mean()-X" "0.27290337979661"
"3236" "15" "SITTING" "tBodyAcc-mean()-Y" "-0.0117188472271186"
"3237" "15" "SITTING" "tBodyAcc-mean()-Z" "-0.11366125320339"
"3238" "15" "SITTING" "tBodyAcc-std()-X" "-0.987084356101695"
"3239" "15" "SITTING" "tBodyAcc-std()-Y" "-0.922407162881356"
"3240" "15" "SITTING" "tBodyAcc-std()-Z" "-0.949338025084746"
"3241" "15" "SITTING" "tGravityAcc-mean()-X" "0.89036426220339"
"3242" "15" "SITTING" "tGravityAcc-mean()-Y" "0.210849305016949"
"3243" "15" "SITTING" "tGravityAcc-mean()-Z" "0.00281565980440678"
"3244" "15" "SITTING" "tGravityAcc-std()-X" "-0.982620883728814"
"3245" "15" "SITTING" "tGravityAcc-std()-Y" "-0.943561411694915"
"3246" "15" "SITTING" "tGravityAcc-std()-Z" "-0.952973658983051"
"3247" "15" "SITTING" "tBodyAccJerk-mean()-X" "0.0784792788644068"
"3248" "15" "SITTING" "tBodyAccJerk-mean()-Y" "-0.00898437589491525"
"3249" "15" "SITTING" "tBodyAccJerk-mean()-Z" "-0.00237207545345763"
"3250" "15" "SITTING" "tBodyAccJerk-std()-X" "-0.988162333898305"
"3251" "15" "SITTING" "tBodyAccJerk-std()-Y" "-0.978126998813559"
"3252" "15" "SITTING" "tBodyAccJerk-std()-Z" "-0.987011024745763"
"3253" "15" "SITTING" "tBodyGyro-mean()-X" "-0.0377111130338983"
"3254" "15" "SITTING" "tBodyGyro-mean()-Y" "-0.0803428762830509"
"3255" "15" "SITTING" "tBodyGyro-mean()-Z" "0.0951978083898305"
"3256" "15" "SITTING" "tBodyGyro-std()-X" "-0.988204115254237"
"3257" "15" "SITTING" "tBodyGyro-std()-Y" "-0.975321519491525"
"3258" "15" "SITTING" "tBodyGyro-std()-Z" "-0.963765802881356"
"3259" "15" "SITTING" "tBodyGyroJerk-mean()-X" "-0.0953649067966102"
"3260" "15" "SITTING" "tBodyGyroJerk-mean()-Y" "-0.0396068774557627"
"3261" "15" "SITTING" "tBodyGyroJerk-mean()-Z" "-0.0524148341983051"
"3262" "15" "SITTING" "tBodyGyroJerk-std()-X" "-0.992889042711864"
"3263" "15" "SITTING" "tBodyGyroJerk-std()-Y" "-0.990313307966102"
"3264" "15" "SITTING" "tBodyGyroJerk-std()-Z" "-0.987937202542373"
"3265" "15" "SITTING" "tBodyAccMag-mean()" "-0.958669836271186"
"3266" "15" "SITTING" "tBodyAccMag-std()" "-0.93797790559322"
"3267" "15" "SITTING" "tGravityAccMag-mean()" "-0.958669836271186"
"3268" "15" "SITTING" "tGravityAccMag-std()" "-0.93797790559322"
"3269" "15" "SITTING" "tBodyAccJerkMag-mean()" "-0.986107839152542"
"3270" "15" "SITTING" "tBodyAccJerkMag-std()" "-0.984639018474576"
"3271" "15" "SITTING" "tBodyGyroMag-mean()" "-0.957331628305085"
"3272" "15" "SITTING" "tBodyGyroMag-std()" "-0.963475074915254"
"3273" "15" "SITTING" "tBodyGyroJerkMag-mean()" "-0.992188893898305"
"3274" "15" "SITTING" "tBodyGyroJerkMag-std()" "-0.989720049491525"
"3275" "15" "SITTING" "fBodyAcc-mean()-X" "-0.986619609491525"
"3276" "15" "SITTING" "fBodyAcc-mean()-Y" "-0.938926430779661"
"3277" "15" "SITTING" "fBodyAcc-mean()-Z" "-0.963227004915254"
"3278" "15" "SITTING" "fBodyAcc-std()-X" "-0.987384778983051"
"3279" "15" "SITTING" "fBodyAcc-std()-Y" "-0.919162700338983"
"3280" "15" "SITTING" "fBodyAcc-std()-Z" "-0.945704713050847"
"3281" "15" "SITTING" "fBodyAccJerk-mean()-X" "-0.988106102033898"
"3282" "15" "SITTING" "fBodyAccJerk-mean()-Y" "-0.978159013220339"
"3283" "15" "SITTING" "fBodyAccJerk-mean()-Z" "-0.984908418474576"
"3284" "15" "SITTING" "fBodyAccJerk-std()-X" "-0.989314359661017"
"3285" "15" "SITTING" "fBodyAccJerk-std()-Y" "-0.979713045932203"
"3286" "15" "SITTING" "fBodyAccJerk-std()-Z" "-0.987694113559322"
"3287" "15" "SITTING" "fBodyGyro-mean()-X" "-0.986152580338983"
"3288" "15" "SITTING" "fBodyGyro-mean()-Y" "-0.979201724745763"
"3289" "15" "SITTING" "fBodyGyro-mean()-Z" "-0.966731518305085"
"3290" "15" "SITTING" "fBodyGyro-std()-X" "-0.988881930508475"
"3291" "15" "SITTING" "fBodyGyro-std()-Y" "-0.973456092372881"
"3292" "15" "SITTING" "fBodyGyro-std()-Z" "-0.966228648305085"
"3293" "15" "SITTING" "fBodyAccMag-mean()" "-0.949752001322034"
"3294" "15" "SITTING" "fBodyAccMag-std()" "-0.941195938135593"
"3295" "15" "SITTING" "fBodyBodyAccJerkMag-mean()" "-0.984689437118644"
"3296" "15" "SITTING" "fBodyBodyAccJerkMag-std()" "-0.983276251694915"
"3297" "15" "SITTING" "fBodyBodyGyroMag-mean()" "-0.973762179830509"
"3298" "15" "SITTING" "fBodyBodyGyroMag-std()" "-0.963378228474576"
"3299" "15" "SITTING" "fBodyBodyGyroJerkMag-mean()" "-0.990180959322034"
"3300" "15" "SITTING" "fBodyBodyGyroJerkMag-std()" "-0.989503941694915"
"3301" "15" "LAYING" "tBodyAcc-mean()-X" "0.2894756525"
"3302" "15" "LAYING" "tBodyAcc-mean()-Y" "-0.0166296542054167"
"3303" "15" "LAYING" "tBodyAcc-mean()-Z" "-0.118530240291667"
"3304" "15" "LAYING" "tBodyAcc-std()-X" "-0.972255551527778"
"3305" "15" "LAYING" "tBodyAcc-std()-Y" "-0.962759422361111"
"3306" "15" "LAYING" "tBodyAcc-std()-Z" "-0.929586835277778"
"3307" "15" "LAYING" "tGravityAcc-mean()-X" "-0.1719930545"
"3308" "15" "LAYING" "tGravityAcc-mean()-Y" "0.899242553055556"
"3309" "15" "LAYING" "tGravityAcc-mean()-Z" "-0.0369192905555556"
"3310" "15" "LAYING" "tGravityAcc-std()-X" "-0.961509742916667"
"3311" "15" "LAYING" "tGravityAcc-std()-Y" "-0.986036192361111"
"3312" "15" "LAYING" "tGravityAcc-std()-Z" "-0.950710357083333"
"3313" "15" "LAYING" "tBodyAccJerk-mean()-X" "0.0767515438611111"
"3314" "15" "LAYING" "tBodyAccJerk-mean()-Y" "0.0123984271386111"
"3315" "15" "LAYING" "tBodyAccJerk-mean()-Z" "-0.00443927981861111"
"3316" "15" "LAYING" "tBodyAccJerk-std()-X" "-0.981739386805556"
"3317" "15" "LAYING" "tBodyAccJerk-std()-Y" "-0.970921587777778"
"3318" "15" "LAYING" "tBodyAccJerk-std()-Z" "-0.978402956527778"
"3319" "15" "LAYING" "tBodyGyro-mean()-X" "-0.0168300887791667"
"3320" "15" "LAYING" "tBodyGyro-mean()-Y" "-0.0619700871944444"
"3321" "15" "LAYING" "tBodyGyro-mean()-Z" "0.113451899791667"
"3322" "15" "LAYING" "tBodyGyro-std()-X" "-0.957167680694444"
"3323" "15" "LAYING" "tBodyGyro-std()-Y" "-0.961142911805556"
"3324" "15" "LAYING" "tBodyGyro-std()-Z" "-0.956537051666667"
"3325" "15" "LAYING" "tBodyGyroJerk-mean()-X" "-0.102266714236111"
"3326" "15" "LAYING" "tBodyGyroJerk-mean()-Y" "-0.0415878968152778"
"3327" "15" "LAYING" "tBodyGyroJerk-mean()-Z" "-0.0624334556236111"
"3328" "15" "LAYING" "tBodyGyroJerk-std()-X" "-0.97392395125"
"3329" "15" "LAYING" "tBodyGyroJerk-std()-Y" "-0.980482834444444"
"3330" "15" "LAYING" "tBodyGyroJerk-std()-Z" "-0.980112732777778"
"3331" "15" "LAYING" "tBodyAccMag-mean()" "-0.955340661527778"
"3332" "15" "LAYING" "tBodyAccMag-std()" "-0.943314107916667"
"3333" "15" "LAYING" "tGravityAccMag-mean()" "-0.955340661527778"
"3334" "15" "LAYING" "tGravityAccMag-std()" "-0.943314107916667"
"3335" "15" "LAYING" "tBodyAccJerkMag-mean()" "-0.979890228194444"
"3336" "15" "LAYING" "tBodyAccJerkMag-std()" "-0.973644462777778"
"3337" "15" "LAYING" "tBodyGyroMag-mean()" "-0.944605127222222"
"3338" "15" "LAYING" "tBodyGyroMag-std()" "-0.924043007638889"
"3339" "15" "LAYING" "tBodyGyroJerkMag-mean()" "-0.983235025416667"
"3340" "15" "LAYING" "tBodyGyroJerkMag-std()" "-0.973650041666667"
"3341" "15" "LAYING" "fBodyAcc-mean()-X" "-0.974016176527778"
"3342" "15" "LAYING" "fBodyAcc-mean()-Y" "-0.962461124305556"
"3343" "15" "LAYING" "fBodyAcc-mean()-Z" "-0.95156594625"
"3344" "15" "LAYING" "fBodyAcc-std()-X" "-0.971718824583333"
"3345" "15" "LAYING" "fBodyAcc-std()-Y" "-0.964590430138889"
"3346" "15" "LAYING" "fBodyAcc-std()-Z" "-0.923923991944444"
"3347" "15" "LAYING" "fBodyAccJerk-mean()-X" "-0.981329999027778"
"3348" "15" "LAYING" "fBodyAccJerk-mean()-Y" "-0.970833221666667"
"3349" "15" "LAYING" "fBodyAccJerk-mean()-Z" "-0.97477568375"
"3350" "15" "LAYING" "fBodyAccJerk-std()-X" "-0.983949290694444"
"3351" "15" "LAYING" "fBodyAccJerk-std()-Y" "-0.973215319722222"
"3352" "15" "LAYING" "fBodyAccJerk-std()-Z" "-0.980745097361111"
"3353" "15" "LAYING" "fBodyGyro-mean()-X" "-0.955413596111111"
"3354" "15" "LAYING" "fBodyGyro-mean()-Y" "-0.964310893611111"
"3355" "15" "LAYING" "fBodyGyro-mean()-Z" "-0.958190099861111"
"3356" "15" "LAYING" "fBodyGyro-std()-X" "-0.958224495416667"
"3357" "15" "LAYING" "fBodyGyro-std()-Y" "-0.959991907083333"
"3358" "15" "LAYING" "fBodyGyro-std()-Z" "-0.960015831111111"
"3359" "15" "LAYING" "fBodyAccMag-mean()" "-0.956001034027778"
"3360" "15" "LAYING" "fBodyAccMag-std()" "-0.94550856"
"3361" "15" "LAYING" "fBodyBodyAccJerkMag-mean()" "-0.973681222777778"
"3362" "15" "LAYING" "fBodyBodyAccJerkMag-std()" "-0.972530077916667"
"3363" "15" "LAYING" "fBodyBodyGyroMag-mean()" "-0.946812642361111"
"3364" "15" "LAYING" "fBodyBodyGyroMag-std()" "-0.923682244861111"
"3365" "15" "LAYING" "fBodyBodyGyroJerkMag-mean()" "-0.975727853888889"
"3366" "15" "LAYING" "fBodyBodyGyroJerkMag-std()" "-0.972645710694444"
"3367" "15" "WALKING" "tBodyAcc-mean()-X" "0.273899207962963"
"3368" "15" "WALKING" "tBodyAcc-mean()-Y" "-0.0170809740090741"
"3369" "15" "WALKING" "tBodyAcc-mean()-Z" "-0.107621819518519"
"3370" "15" "WALKING" "tBodyAcc-std()-X" "-0.327961801111111"
"3371" "15" "WALKING" "tBodyAcc-std()-Y" "0.138912923691296"
"3372" "15" "WALKING" "tBodyAcc-std()-Z" "-0.518932634814815"
"3373" "15" "WALKING" "tGravityAcc-mean()-X" "0.951524391481481"
"3374" "15" "WALKING" "tGravityAcc-mean()-Y" "-0.233918282592593"
"3375" "15" "WALKING" "tGravityAcc-mean()-Z" "0.0757356734814815"
"3376" "15" "WALKING" "tGravityAcc-std()-X" "-0.978397287962963"
"3377" "15" "WALKING" "tGravityAcc-std()-Y" "-0.971056501481481"
"3378" "15" "WALKING" "tGravityAcc-std()-Z" "-0.95805876537037"
"3379" "15" "WALKING" "tBodyAccJerk-mean()-X" "0.0897770721666667"
"3380" "15" "WALKING" "tBodyAccJerk-mean()-Y" "0.00890588563518519"
"3381" "15" "WALKING" "tBodyAccJerk-mean()-Z" "0.000658706162574074"
"3382" "15" "WALKING" "tBodyAccJerk-std()-X" "-0.373217585"
"3383" "15" "WALKING" "tBodyAccJerk-std()-Y" "-0.0319265467387037"
"3384" "15" "WALKING" "tBodyAccJerk-std()-Z" "-0.686268420555556"
"3385" "15" "WALKING" "tBodyGyro-mean()-X" "-0.0554883847662963"
"3386" "15" "WALKING" "tBodyGyro-mean()-Y" "-0.06124278833"
"3387" "15" "WALKING" "tBodyGyro-mean()-Z" "0.0842484921022222"
"3388" "15" "WALKING" "tBodyGyro-std()-X" "-0.329624620185185"
"3389" "15" "WALKING" "tBodyGyro-std()-Y" "-0.420865007777778"
"3390" "15" "WALKING" "tBodyGyro-std()-Z" "-0.48653265537037"
"3391" "15" "WALKING" "tBodyGyroJerk-mean()-X" "-0.0776692754648148"
"3392" "15" "WALKING" "tBodyGyroJerk-mean()-Y" "-0.0552536572125926"
"3393" "15" "WALKING" "tBodyGyroJerk-mean()-Z" "-0.0510976492333333"
"3394" "15" "WALKING" "tBodyGyroJerk-std()-X" "-0.283767987222222"
"3395" "15" "WALKING" "tBodyGyroJerk-std()-Y" "-0.702402935925926"
"3396" "15" "WALKING" "tBodyGyroJerk-std()-Z" "-0.591668608148148"
"3397" "15" "WALKING" "tBodyAccMag-mean()" "-0.186514650759259"
"3398" "15" "WALKING" "tBodyAccMag-std()" "-0.323878324074074"
"3399" "15" "WALKING" "tGravityAccMag-mean()" "-0.186514650759259"
"3400" "15" "WALKING" "tGravityAccMag-std()" "-0.323878324074074"
"3401" "15" "WALKING" "tBodyAccJerkMag-mean()" "-0.320129322962963"
"3402" "15" "WALKING" "tBodyAccJerkMag-std()" "-0.310071425166667"
"3403" "15" "WALKING" "tBodyGyroMag-mean()" "-0.243711124444444"
"3404" "15" "WALKING" "tBodyGyroMag-std()" "-0.425798469148148"
"3405" "15" "WALKING" "tBodyGyroJerkMag-mean()" "-0.543979500555556"
"3406" "15" "WALKING" "tBodyGyroJerkMag-std()" "-0.63778595537037"
"3407" "15" "WALKING" "fBodyAcc-mean()-X" "-0.31744092037037"
"3408" "15" "WALKING" "fBodyAcc-mean()-Y" "0.111321097159074"
"3409" "15" "WALKING" "fBodyAcc-mean()-Z" "-0.554942138148148"
"3410" "15" "WALKING" "fBodyAcc-std()-X" "-0.332520626851852"
"3411" "15" "WALKING" "fBodyAcc-std()-Y" "0.0805646237194445"
"3412" "15" "WALKING" "fBodyAcc-std()-Z" "-0.537026414814815"
"3413" "15" "WALKING" "fBodyAccJerk-mean()-X" "-0.39082198537037"
"3414" "15" "WALKING" "fBodyAccJerk-mean()-Y" "-0.0669378062222222"
"3415" "15" "WALKING" "fBodyAccJerk-mean()-Z" "-0.648905254074074"
"3416" "15" "WALKING" "fBodyAccJerk-std()-X" "-0.411500068148148"
"3417" "15" "WALKING" "fBodyAccJerk-std()-Y" "-0.0606839140548148"
"3418" "15" "WALKING" "fBodyAccJerk-std()-Z" "-0.723051140740741"
"3419" "15" "WALKING" "fBodyGyro-mean()-X" "-0.253399360296296"
"3420" "15" "WALKING" "fBodyGyro-mean()-Y" "-0.535422096111111"
"3421" "15" "WALKING" "fBodyGyro-mean()-Z" "-0.461464065555556"
"3422" "15" "WALKING" "fBodyGyro-std()-X" "-0.357633378703704"
"3423" "15" "WALKING" "fBodyGyro-std()-Y" "-0.365361208555556"
"3424" "15" "WALKING" "fBodyGyro-std()-Z" "-0.543997593703704"
"3425" "15" "WALKING" "fBodyAccMag-mean()" "-0.275156242062037"
"3426" "15" "WALKING" "fBodyAccMag-std()" "-0.458344792407407"
"3427" "15" "WALKING" "fBodyBodyAccJerkMag-mean()" "-0.289753952407407"
"3428" "15" "WALKING" "fBodyBodyAccJerkMag-std()" "-0.342411927851852"
"3429" "15" "WALKING" "fBodyBodyGyroMag-mean()" "-0.489166383703704"
"3430" "15" "WALKING" "fBodyBodyGyroMag-std()" "-0.481750218518519"
"3431" "15" "WALKING" "fBodyBodyGyroJerkMag-mean()" "-0.645075178148148"
"3432" "15" "WALKING" "fBodyBodyGyroJerkMag-std()" "-0.654010147222222"
"3433" "15" "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" "0.280198851190476"
"3434" "15" "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" "-0.00563047804309524"
"3435" "15" "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" "-0.110526066428571"
"3436" "15" "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" "0.406471051190476"
"3437" "15" "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" "0.186532377428571"
"3438" "15" "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" "-0.281982181666667"
"3439" "15" "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" "0.932302200476191"
"3440" "15" "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" "-0.167462317142857"
"3441" "15" "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" "0.0788822410992857"
"3442" "15" "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" "-0.942806478333333"
"3443" "15" "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" "-0.925685893571429"
"3444" "15" "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" "-0.93400831"
"3445" "15" "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" "0.0711457160166667"
"3446" "15" "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" "0.01511589985"
"3447" "15" "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" "-0.0100212901547619"
"3448" "15" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" "0.134593836190476"
"3449" "15" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" "0.0158059210738095"
"3450" "15" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" "-0.404005582309524"
"3451" "15" "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" "-0.136618653071429"
"3452" "15" "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" "-0.0346755727619048"
"3453" "15" "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" "0.0711758197607143"
"3454" "15" "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" "-0.318692525928571"
"3455" "15" "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" "-0.37320816"
"3456" "15" "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" "-0.250648085714286"
"3457" "15" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" "-0.0482532079928571"
"3458" "15" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" "-0.0495415503071429"
"3459" "15" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" "-0.0339213064857143"
"3460" "15" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" "-0.455980756428571"
"3461" "15" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" "-0.574964116428571"
"3462" "15" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" "-0.394542240714286"
"3463" "15" "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" "0.320449387166667"
"3464" "15" "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" "0.353204008095238"
"3465" "15" "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" "0.320449387166667"
"3466" "15" "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" "0.353204008095238"
"3467" "15" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" "-0.0372666071540476"
"3468" "15" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" "0.159631710516667"
"3469" "15" "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" "-0.121686320740476"
"3470" "15" "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" "-0.284249712071429"
"3471" "15" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" "-0.509466648095238"
"3472" "15" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" "-0.563640131190476"
"3473" "15" "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" "0.235309825547619"
"3474" "15" "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" "0.167518099964286"
"3475" "15" "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" "-0.259812204547619"
"3476" "15" "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" "0.466325681428571"
"3477" "15" "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" "0.1199936036"
"3478" "15" "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" "-0.357407559285714"
"3479" "15" "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" "0.0619687485333333"
"3480" "15" "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" "-0.0269769415214286"
"3481" "15" "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" "-0.345376541261905"
"3482" "15" "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" "0.108062740547619"
"3483" "15" "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" "-0.00722860241119048"
"3484" "15" "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" "-0.461599141904762"
"3485" "15" "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" "-0.22735956545"
"3486" "15" "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" "-0.402332301666667"
"3487" "15" "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" "-0.18319480152381"
"3488" "15" "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" "-0.351630000285714"
"3489" "15" "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" "-0.360972848571429"
